Price,Title,Location,Bedrooms,Bathrooms,Area,Link,Type,Rental Frequency,Furnished,Ownership,Near Sea
890000.0,شقه تمليك دوبلكس بشاطئ النخيل 890000,Nakheel,2,1,160.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%AA%D9%85%D9%84%D9%8A%D9%83-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-890000-ID204312248.html,Duplex,Sale,No,Primary,True
20000.0,شقة مفروشة مكيفه فيو مفتوح,Bahray - Anfoshy,2,2,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%85%D9%83%D9%8A%D9%81%D9%87-%D9%81%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-ID202434225.html,Apartment,Monthly,Yes,Not specified,False
6200000.0,شقة للبيع في سموحه 185 م  - تقسيم القضاه,Smoha,3,2,185.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D9%87-185-%D9%85-%D8%AA%D9%82%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D9%87-ID501907640.html,Apartment,Sale,No,Resale,False
11000.0,مفروش سموحة 2غرفة وريسبشن مكيف دور 10,Smoha,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-2%D8%BA%D8%B1%D9%81%D8%A9-%D9%88%D8%B1%D9%8A%D8%B3%D8%A8%D8%B4%D9%86-%D9%85%D9%83%D9%8A%D9%81-%D8%AF%D9%88%D8%B1-10-ID204279587.html,Apartment,Monthly,Yes,Not specified,False
15000.0,شقة للايجار في وابور المياه ١٠٠ متر,Waboor Elmayah,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D9%88%D8%A7%D8%A8%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-%D9%A1%D9%A0%D9%A0-%D9%85%D8%AA%D8%B1-ID204244581.html,Apartment,Monthly,No,Not specified,False
21000.0,شقه لقطه للإيجار مفروش في لوران ع الواجهه شايفه شارع ابوقير,Laurent,3,1,130.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%82%D8%B7%D9%87-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%8A-%D9%84%D9%88%D8%B1%D8%A7%D9%86-%D8%B9-%D8%A7%D9%84%D9%88%D8%A7%D8%AC%D9%87%D9%87-%D8%B4%D8%A7%D9%8A%D9%81%D9%87-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88%D9%82%D9%8A%D8%B1-ID204311466.html,Apartment,Yearly,Yes,Not specified,False
8000000.0,شقه للبيع في سرهنك لوران 245 م,Laurent,4,3,245.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D8%B1%D9%87%D9%86%D9%83-%D9%84%D9%88%D8%B1%D8%A7%D9%86-245-%D9%85-ID501907583.html,Apartment,Sale,No,Resale,False
2000.0,شقه ايجار سنوي بدون فرش بالهانوفيل 2000,"Al Hanouvel, Agami•",2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B3%D9%86%D9%88%D9%8A-%D8%A8%D8%AF%D9%88%D9%86-%D9%81%D8%B1%D8%B4-%D8%A8%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84-2000-ID204311186.html,Apartment,Monthly,No,Not specified,False
12000000.0,دوبلكس للبيع بهاء الدين الغتوري سموحه,Smoha,6,5,640.0,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D8%BA%D8%AA%D9%88%D8%B1%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D9%87-ID501907576.html,Duplex,Sale,No,Resale,False
13000.0,شقه للايحار في عبد السلام عارف لوران,Laurent,3,2,135.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AD%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D8%B9%D8%A7%D8%B1%D9%81-%D9%84%D9%88%D8%B1%D8%A7%D9%86-ID501907566.html,Apartment,Monthly,No,Not specified,False
2500.0,شقه ايجار سنوي بالفرش بالهانوفيل2500,"Al Hanouvel, Agami•",2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B3%D9%86%D9%88%D9%8A-%D8%A8%D8%A7%D9%84%D9%81%D8%B1%D8%B4-%D8%A8%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%842500-ID204310869.html,Apartment,Monthly,Not specified,Not specified,False
9100000.0,دوبلكس للبيع شارع ابو قير مباشرة 500 م,Glim,3,3,500.0,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-500-%D9%85-ID501907533.html,Duplex,Sale,No,Resale,False
2500000.0,شقة للبيع  -جناكليس أمام مدرسة الامريكان  150 م,Gianaclis,3,1,150.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AC%D9%86%D8%A7%D9%83%D9%84%D9%8A%D8%B3-%D8%A3%D9%85%D8%A7%D9%85-%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%A7%D9%84%D8%A7%D9%85%D8%B1%D9%8A%D9%83%D8%A7%D9%86-150-%D9%85-ID501907522.html,Apartment,Sale,No,Resale,False
7000000.0,شقة للبيع 255 م - سموحه ( زكي رجب مع فوزي معاذ ),Smoha,3,2,255.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-255-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D8%B2%D9%83%D9%8A-%D8%B1%D8%AC%D8%A8-%D9%85%D8%B9-%D9%81%D9%88%D8%B2%D9%8A-%D9%85%D8%B9%D8%A7%D8%B0-ID501907507.html,Apartment,Sale,No,Resale,False
30000.0,شقة للإيجار بسان ستيفانو مقابل مول سان ستيفانو,San Stefano,3,3,165.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D8%B3%D8%A7%D9%86-%D8%B3%D8%AA%D9%8A%D9%81%D8%A7%D9%86%D9%88-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D9%85%D9%88%D9%84-%D8%B3%D8%A7%D9%86-%D8%B3%D8%AA%D9%8A%D9%81%D8%A7%D9%86%D9%88-ID204309753.html,Apartment,Monthly,No,Not specified,False
400.0,شقه ايجار يومي بشاطئ النخيل 400,Nakheel,2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%8A%D9%88%D9%85%D9%8A-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-400-ID204309033.html,Apartment,Daily,Yes,Not specified,True
650000.0,شقه للبيع لوكس بشاطئ النخيل 650000,Nakheel,2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%84%D9%88%D9%83%D8%B3-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-650000-ID204308914.html,Apartment,Sale,No,Primary,True
1700.0,دلوقتي استراحتك عندنا شقة مفروشة للإيجار اليومى عالشارع خالدابن الوليد,Sidi Beshr,3,2,155.0,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%84%D9%88%D9%82%D8%AA%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%AA%D9%83-%D8%B9%D9%86%D8%AF%D9%86%D8%A7-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%89-%D8%B9%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D8%A7%D9%84%D8%AF%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-ID204277310.html,Apartment,Daily,Yes,Not specified,False
15000.0,فرصة لن تتكررشقة للإيجارلعشاق السرايا فيو رائع للبحر بالقرب من لمحروسة,Laurent,3,1,148.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D9%84%D9%86-%D8%AA%D8%AA%D9%83%D8%B1%D8%B1%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1%D9%84%D8%B9%D8%B4%D8%A7%D9%82-%D8%A7%D9%84%D8%B3%D8%B1%D8%A7%D9%8A%D8%A7-%D9%81%D9%8A%D9%88-%D8%B1%D8%A7%D8%A6%D8%B9-%D9%84%D9%84%D8%A8%D8%AD%D8%B1-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D9%84%D9%85%D8%AD%D8%B1%D9%88%D8%B3%D8%A9-ID203988283.html,Apartment,Monthly,No,Not specified,True
30000.0,صدق او لا تصدق شقة مفروشة للإيجار بمساكن الظباط سنوى عالبحر مباشراً,Sidi Gaber,2,1,125.0,https://www.dubizzle.com.eg/en/ad/%D8%B5%D8%AF%D9%82-%D8%A7%D9%88-%D9%84%D8%A7-%D8%AA%D8%B5%D8%AF%D9%82-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D9%83%D9%86-%D8%A7%D9%84%D8%B8%D8%A8%D8%A7%D8%B7-%D8%B3%D9%86%D9%88%D9%89-%D8%B9%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A7-ID203153033.html,Apartment,Monthly,Yes,Not specified,True
1200.0,دلوقتي استراحتك عندنا شقة مفروشة للإيجار اليومى عالشارع خالدابن الوليد,Sidi Beshr,2,1,110.0,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%84%D9%88%D9%82%D8%AA%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%AA%D9%83-%D8%B9%D9%86%D8%AF%D9%86%D8%A7-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%89-%D8%B9%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D8%A7%D9%84%D8%AF%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-ID203153064.html,Apartment,Daily,Yes,Not specified,False
1700.0,دلوقتي استراحتك عندنا شقة مفروشة للإيجار اليومى عالشارع خالدابن الوليد,Sidi Beshr,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%84%D9%88%D9%82%D8%AA%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%AA%D9%83-%D8%B9%D9%86%D8%AF%D9%86%D8%A7-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%89-%D8%B9%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AE%D8%A7%D9%84%D8%AF%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D9%88%D9%84%D9%8A%D8%AF-ID203466910.html,Apartment,Daily,Yes,Not specified,False
3000000.0,شقة للبيع ١٣٥م بميامي ش ٤٥ الرئيسي,Miami,3,1,130.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%A1%D9%A3%D9%A5%D9%85-%D8%A8%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D8%B4-%D9%A4%D9%A5-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-ID204308164.html,Apartment,Sale,Yes,Resale,False
20000.0,للايجار شقة ١٨٠ متر شارع النقل والهندسة كومباوند الغنيمى,Smoha,3,3,180.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B4%D9%82%D8%A9-%D9%A1%D9%A8%D9%A0-%D9%85%D8%AA%D8%B1-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D9%88%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D8%A7%D9%84%D8%BA%D9%86%D9%8A%D9%85%D9%89-ID204308085.html,Apartment,Monthly,No,Not specified,False
6200000.0,شقة للبيع سموحة ( فيو مفتوح ),Smoha,3,2,165.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%81%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-ID204276393.html,Apartment,Sale,No,Resale,False
3100000.0,شقة للبيع سموحة,Smoha,2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID204263470.html,Apartment,Sale,No,Resale,False
4700000.0,شقة للبيع رشدي متفرع من سوريا,Roushdy,3,2,175.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B1%D8%B4%D8%AF%D9%8A-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-ID203907268.html,Apartment,Sale,No,Resale,False
5100000.0,شقة للبيع سموحة كمباوند فيروزه,Smoha,3,2,164.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%83%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D9%81%D9%8A%D8%B1%D9%88%D8%B2%D9%87-ID203793579.html,Apartment,Sale,No,Resale,False
6000000.0,شـقة للبيع لورن شارع ابو قير ( فيو مفتوح ),Laurent,3,3,227.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%80%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%84%D9%88%D8%B1%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-%D9%81%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-ID203244771.html,Apartment,Sale,No,Resale,False
5600000.0,"Apartment for sale, 140 m², in Smouha, Marouj Compound, with a distinctive view, fully finished. See in person.","Murooj, Smoha•",3,2,140.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-140-m2-in-smouha-marouj-compound-with-a-distinctive-view-fully-finished-see-in-person-ID501907267.html,Apartment,Sale,Not specified,Primary,False
4400000.0,"Apartment for sale, 174 m², in Smouja, Valori Antoniadis Compound. Delivery within 6 months. Inspect in person.","Valore Antoniades, Smoha•",3,2,174.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-174-m2-in-smouja-valori-antoniadis-compound-delivery-within-6-months-inspect-in-person-ID501907263.html,Apartment,Sale,No,Primary,False
6800.0,شقه جاهزه للسكن بالاسكندريه لأسرة صغيره للايجار مده طويله,Asafra,2,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%AC%D8%A7%D9%87%D8%B2%D9%87-%D9%84%D9%84%D8%B3%D9%83%D9%86-%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D9%87-%D9%84%D8%A3%D8%B3%D8%B1%D8%A9-%D8%B5%D8%BA%D9%8A%D8%B1%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%85%D8%AF%D9%87-%D8%B7%D9%88%D9%8A%D9%84%D9%87-ID204307302.html,Apartment,Monthly,No,Not specified,False
16000.0,شقة مفروشة المعمورة الشاطئ أول سكن,Maamoura,2,1,78.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D9%85%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A3%D9%88%D9%84-%D8%B3%D9%83%D9%86-ID204306789.html,Apartment,Yearly,Yes,Not specified,True
6000.0,شقه بزهراء الهانوفيل ايجار سنوي لوكس 6000,"Al Hanouvel, Agami•",2,1,120.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A8%D8%B2%D9%87%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B3%D9%86%D9%88%D9%8A-%D9%84%D9%88%D9%83%D8%B3-6000-ID204306678.html,Apartment,Monthly,Yes,Not specified,False
9000.0,"For rent, 45th Street, Apartments, area 110M",Miami,3,1,110.0,https://www.dubizzle.com.eg/en/ad/for-rent-45th-street-apartments-area-110m-ID501907247.html,Apartment,Monthly,Yes,Not specified,False
4000.0,شقة مفروشة لاسرة صغيرة,Sidi Beshr,1,1,70.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D8%A7%D8%B3%D8%B1%D8%A9-%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9-ID204306665.html,Apartment,Monthly,Yes,Not specified,False
800.0,شقه ايجار مفروش,Asafra,2,1,85.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%85%D9%81%D8%B1%D9%88%D8%B4-ID204103567.html,Apartment,Daily,Yes,Not specified,False
220000.0,شارع الهانوفيل بجوار مطعم كنتاكي وفندق الهانوفيل,"Al Hanouvel, Agami•",2,1,120.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%85%D8%B7%D8%B9%D9%85-%D9%83%D9%86%D8%AA%D8%A7%D9%83%D9%8A-%D9%88%D9%81%D9%86%D8%AF%D9%82-%D8%A7%D9%84%D9%87%D8%A7%D9%86%D9%88%D9%81%D9%8A%D9%84-ID204305632.html,Apartment,Sale,No,Resale,False
28000.0,شقه مفروشه بالابراهيميه من المالك مباشرة,Al Ibrahimiyyah,3,2,150.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D9%87-%D8%A8%D8%A7%D9%84%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85%D9%8A%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-ID204304890.html,Apartment,Monthly,Yes,Not specified,False
10000000.0,شقة للبيع 190 م /  كامب شيزار على البحر مباشرة  مبانى حديثة,Camp Caesar,3,2,190.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-190-%D9%85-%D9%83%D8%A7%D9%85%D8%A8-%D8%B4%D9%8A%D8%B2%D8%A7%D8%B1-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D9%85%D8%A8%D8%A7%D9%86%D9%89-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-ID501907135.html,Apartment,Sale,No,Primary,True
8200000.0,شقة للبيع 145 م / ستانلى على البحر مباشرة مطلات على البحر بالكامل مبانى 2002 مرخصة,Stanley,2,2,145.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-145-%D9%85-%D8%B3%D8%AA%D8%A7%D9%86%D9%84%D9%89-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D9%85%D8%B7%D9%84%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D9%85%D8%A8%D8%A7%D9%86%D9%89-2002-%D9%85%D8%B1%D8%AE%D8%B5%D8%A9-ID501907133.html,Apartment,Sale,No,Primary,True
11805000.0,شقه للبيع 197م² داخل كمبوند palm Hills  بالتقسيط علي 7سنين ومقدم 5%فقط,San Stefano,4,3,197.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-197%D9%852-%D8%AF%D8%A7%D8%AE%D9%84-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-palm-hills-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%8A-7%D8%B3%D9%86%D9%8A%D9%86-%D9%88%D9%85%D9%82%D8%AF%D9%85-5%D9%81%D9%82%D8%B7-ID199564233.html,Apartment,Sale,Not specified,Primary,False
11166000.0,استلم شقه في بالم هيلز اسكندرية بمقدم 5% بسعر القديم الباقي علي 6سنين,Moharam Bik,4,3,151.0,https://www.dubizzle.com.eg/en/ad/%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D8%B4%D9%82%D9%87-%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D9%85-%D9%87%D9%8A%D9%84%D8%B2-%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-%D8%A8%D9%85%D9%82%D8%AF%D9%85-5-%D8%A8%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85-%D8%A7%D9%84%D8%A8%D8%A7%D9%82%D9%8A-%D8%B9%D9%84%D9%8A-6%D8%B3%D9%86%D9%8A%D9%86-ID198808203.html,Apartment,Sale,Not specified,Primary,False
600.0,شقه ايجار يومي بشاطئ النخيل 600,Nakheel,2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%8A%D9%88%D9%85%D9%8A-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-600-ID204304477.html,Apartment,Daily,Yes,Not specified,True
20000.0,للايجار 180م كمبوند انطونيادس سيتى سموحة,"Antoniadis City, Smoha•",3,2,180.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-180%D9%85-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%A7%D9%86%D8%B7%D9%88%D9%86%D9%8A%D8%A7%D8%AF%D8%B3-%D8%B3%D9%8A%D8%AA%D9%89-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID204052527.html,Apartment,Monthly,No,Not specified,False
24000.0,شقة للايجار  190م ش ادمون فريمون من ش فوزى معاذ سموحة,Smoha,3,1,190.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-190%D9%85-%D8%B4-%D8%A7%D8%AF%D9%85%D9%88%D9%86-%D9%81%D8%B1%D9%8A%D9%85%D9%88%D9%86-%D9%85%D9%86-%D8%B4-%D9%81%D9%88%D8%B2%D9%89-%D9%85%D8%B9%D8%A7%D8%B0-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-ID200873407.html,Apartment,Monthly,No,Not specified,False
25000.0,للايجار الفاخر 210م  كمبوند انطونيادس سيتى سموحة  ( محور المحمودية,"Antoniadis City, Smoha•",3,3,205.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%81%D8%A7%D8%AE%D8%B1-210%D9%85-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%A7%D9%86%D8%B7%D9%88%D9%86%D9%8A%D8%A7%D8%AF%D8%B3-%D8%B3%D9%8A%D8%AA%D9%89-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%85%D8%AD%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D8%AF%D9%8A%D8%A9-ID204067534.html,Apartment,Monthly,No,Not specified,False
